case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
MSK0046,MSK,0.131,0.0204,2,1252,2,0,0,0.0,6,0,0,0.0,15,0,0,0.0,16,0,0,0.0,10,1,0,0.1,8,0,0,0.0,27,1,0,0.037,0,0,0,,187,53,0,0.2834,49,1
RES0012,RES,0.178,0.0202,6,2095,3,0,0,0.0,12,1,0,0.0833,54,0,0,0.0,20,1,0,0.05,10,0,6,0.0,14,0,0,0.0,93,6,1,0.0645,0,0,0,,325,85,0,0.2615,99,2
RES0021,RES,0.186,0.0108,3,1258,1,0,0,0.0,12,0,0,0.0,47,1,0,0.0213,17,0,0,0.0,16,0,0,0.0,11,0,0,0.0,70,3,2,0.0429,0,0,0,,152,59,0,0.3882,93,1
RES0025,RES,0.1896,0.0133,2,1371,2,0,0,0.0,4,0,0,0.0,32,0,0,0.0,14,0,0,0.0,23,1,1,0.0435,25,1,0,0.04,29,1,0,0.0345,0,0,0,,171,71,0,0.4152,75,1
RES0030,RES,0.1897,0.0,2,1186,1,0,0,0.0,6,0,0,0.0,52,0,0,0.0,12,0,0,0.0,12,0,3,0.0,23,0,0,0.0,34,2,0,0.0588,0,0,0,,112,60,0,0.5357,83,0
RES0047,RES,0.185,0.1078,12,1697,7,5,0,0.7143,10,2,0,0.2,48,0,0,0.0,14,0,0,0.0,22,4,1,0.1818,23,2,0,0.087,40,3,0,0.075,1,0,0,0.0,259,103,0,0.3977,102,11
RES0051,RES,0.2328,0.0299,3,975,1,0,0,0.0,4,0,0,0.0,39,1,0,0.0256,15,0,0,0.0,8,1,2,0.125,13,0,0,0.0,51,2,0,0.0392,0,0,0,,81,49,0,0.6049,67,2
RES0052,RES,0.189,0.0,5,820,0,0,0,,1,0,0,0.0,27,0,0,0.0,12,0,0,0.0,7,0,2,0.0,9,1,0,0.1111,55,5,1,0.0909,0,0,0,,105,71,0,0.6762,47,0
RES0053,RES,0.2085,0.1165,14,1914,1,0,0,0.0,12,0,0,0.0,49,3,0,0.0612,23,2,0,0.087,18,7,1,0.3889,21,2,0,0.0952,76,7,0,0.0921,0,0,0,,149,57,0,0.3826,103,12
RES0059,RES,0.1468,0.0602,7,1342,7,1,0,0.1429,6,0,0,0.0,38,1,0,0.0263,17,0,0,0.0,14,3,2,0.2143,23,1,0,0.0435,57,3,1,0.0526,1,0,0,0.0,142,70,0,0.493,83,5
RES0062,RES,0.2214,0.0252,1,1938,6,0,0,0.0,10,0,0,0.0,55,1,0,0.0182,17,1,0,0.0588,25,1,6,0.04,29,0,0,0.0,60,0,0,0.0,6,0,0,0.0,215,83,0,0.386,119,3
RES0071,RES,0.2562,0.1014,6,1296,3,1,0,0.3333,4,2,0,0.5,43,3,0,0.0698,16,1,0,0.0625,3,0,0,0.0,23,2,0,0.087,35,5,0,0.1429,0,0,0,,140,79,0,0.5643,69,7
RES0074,RES,0.2929,0.0366,4,1219,1,1,0,1.0,7,0,0,0.0,33,1,0,0.0303,24,0,0,0.0,17,1,8,0.0588,18,0,0,0.0,54,2,1,0.037,0,0,0,,132,43,0,0.3258,82,3
RES0083,RES,0.1895,0.013,1,971,10,1,0,0.1,7,0,0,0.0,32,0,0,0.0,15,0,0,0.0,13,0,1,0.0,13,0,0,0.0,29,0,0,0.0,0,0,0,,89,40,0,0.4494,77,1
RES0098,RES,0.1574,0.0,1,1442,3,0,0,0.0,18,0,0,0.0,35,0,0,0.0,18,0,0,0.0,20,0,1,0.0,24,0,0,0.0,36,1,2,0.0278,0,0,0,,163,39,0,0.2393,94,0
RES0100,RES,0.1643,0.0185,3,1722,0,0,0,,4,1,0,0.25,56,1,0,0.0179,26,0,0,0.0,22,0,2,0.0,35,0,0,0.0,71,3,0,0.0423,0,0,0,,194,46,0,0.2371,108,2
RES0104,RES,0.1868,0.0217,1,1526,3,0,0,0.0,11,1,0,0.0909,47,1,0,0.0213,17,0,0,0.0,14,0,1,0.0,20,0,0,0.0,52,1,0,0.0192,0,0,0,,169,61,0,0.3609,92,2
RES0106,RES,0.1909,0.0116,1,1257,0,0,0,,5,0,0,0.0,39,1,0,0.0256,13,0,0,0.0,28,0,4,0.0,25,1,0,0.04,69,1,0,0.0145,1,0,0,0.0,141,57,0,0.4043,86,1
RES0109,RES,0.133,0.0,2,872,3,0,0,0.0,2,0,0,0.0,29,0,0,0.0,16,0,0,0.0,9,0,0,0.0,11,0,0,0.0,44,2,0,0.0455,1,0,0,0.0,150,39,0,0.26,60,0
RES0118,RES,0.0856,0.0,1,981,0,0,0,,5,0,0,0.0,31,0,0,0.0,18,0,0,0.0,8,0,0,0.0,18,0,0,0.0,46,1,0,0.0217,0,0,0,,121,38,0,0.314,62,0
RES0123,RES,0.1215,0.0112,2,1753,1,0,0,0.0,5,0,0,0.0,41,0,0,0.0,20,0,0,0.0,21,1,7,0.0476,22,0,0,0.0,59,1,2,0.0169,1,0,0,0.0,228,45,0,0.1974,89,1
RES0127,RES,0.171,0.0385,7,1421,1,0,0,0.0,8,1,0,0.125,40,1,0,0.025,18,0,0,0.0,11,1,2,0.0909,25,0,0,0.0,53,6,0,0.1132,0,0,0,,177,41,0,0.2316,78,3
RES0132,RES,0.1229,0.0119,3,1391,5,1,0,0.2,17,0,0,0.0,32,0,0,0.0,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,2,0,0.05,0,0,0,,216,112,0,0.5185,84,1
RES0134,RES,0.0908,0.008,1,1741,3,0,0,0.0,10,0,0,0.0,65,0,0,0.0,23,0,0,0.0,24,1,1,0.0417,22,0,0,0.0,46,0,0,0.0,0,0,0,,243,65,0,0.2675,125,1
RES0143,RES,0.1333,0.0127,6,1155,2,0,0,0.0,7,0,0,0.0,39,0,0,0.0,18,0,0,0.0,13,1,0,0.0769,23,0,0,0.0,51,5,3,0.098,0,0,0,,165,42,0,0.2545,79,1
RES0155,RES,0.1589,0.0,2,1498,6,0,0,0.0,12,0,0,0.0,38,0,0,0.0,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,2,0,0.0455,1,0,0,0.0,266,65,0,0.2444,81,0
RES0160,RES,0.1716,0.0448,1,1107,2,1,0,0.5,6,0,0,0.0,37,2,0,0.0541,8,0,0,0.0,14,0,3,0.0,15,0,0,0.0,38,0,0,0.0,0,0,0,,92,26,0,0.2826,67,3
RES0163,RES,0.163,0.0185,1,1166,0,0,0,,5,0,0,0.0,26,0,0,0.0,17,1,0,0.0588,6,0,0,0.0,19,0,0,0.0,42,1,1,0.0238,0,0,0,,124,44,0,0.3548,54,1
RES0173,RES,0.1704,0.0597,7,1221,0,0,0,,6,0,0,0.0,39,1,0,0.0256,13,2,0,0.1538,8,1,0,0.125,13,0,0,0.0,53,6,0,0.1132,1,0,0,0.0,141,63,0,0.4468,67,4
RES0207,RES,0.1565,0.027,2,805,0,0,0,,6,0,0,0.0,20,1,0,0.05,4,0,0,0.0,7,0,0,0.0,10,0,0,0.0,37,2,0,0.0541,0,0,0,,92,46,0,0.5,37,1
