case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0100,RES,0.1585,0.0185,0,1722,0,0,0,,4,1,0,0.25,56,1,0,0.0179,26,0,0,0.0,22,0,2,0.0,35,0,0,0.0,71,0,0,0.0,0,0,0,,194,44,0,0.2268,108,2
RES0104,RES,0.1625,0.0435,3,1526,3,0,0,0.0,11,0,0,0.0,47,1,0,0.0213,17,2,0,0.1176,14,1,2,0.0714,20,0,0,0.0,52,2,0,0.0385,0,0,0,,169,65,0,0.3846,92,4
RES0106,RES,0.1885,0.0,1,1257,0,0,0,,5,0,0,0.0,39,0,0,0.0,13,0,0,0.0,28,0,4,0.0,25,0,0,0.0,69,1,0,0.0145,1,0,0,0.0,141,54,0,0.383,86,0
RES0109,RES,0.172,0.0167,2,872,3,0,0,0.0,2,0,0,0.0,29,0,0,0.0,16,0,0,0.0,9,1,0,0.1111,11,0,0,0.0,44,1,0,0.0227,1,0,0,0.0,150,37,0,0.2467,60,1
RES0118,RES,0.0744,0.0,3,981,0,0,0,,5,0,0,0.0,31,0,0,0.0,18,0,0,0.0,8,0,0,0.0,18,0,0,0.0,46,3,0,0.0652,0,0,0,,121,30,0,0.2479,62,0
RES0123,RES,0.1147,0.0225,3,1753,1,0,0,0.0,5,0,0,0.0,41,1,0,0.0244,20,0,0,0.0,21,1,7,0.0476,22,0,0,0.0,59,2,1,0.0339,1,0,0,0.0,228,51,0,0.2237,89,2
RES0127,RES,0.1605,0.0641,7,1421,1,0,0,0.0,8,1,0,0.125,40,1,0,0.025,18,1,0,0.0556,11,2,2,0.1818,25,0,0,0.0,53,5,0,0.0943,0,0,0,,177,42,0,0.2373,78,5
RES0132,RES,0.0791,0.0238,4,1391,5,2,0,0.4,17,0,0,0.0,32,0,0,0.0,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,2,0,0.05,0,0,0,,216,32,0,0.1481,84,2
RES0134,RES,0.0953,0.024,7,1741,3,0,0,0.0,10,0,0,0.0,65,1,0,0.0154,23,0,0,0.0,24,2,1,0.0833,22,1,0,0.0455,46,5,0,0.1087,0,0,0,,243,21,0,0.0864,125,3
RES0143,RES,0.129,0.0,5,1155,2,0,0,0.0,7,0,0,0.0,39,0,0,0.0,18,0,0,0.0,13,0,0,0.0,23,0,0,0.0,51,5,3,0.098,0,0,0,,165,37,0,0.2242,79,0
RES0155,RES,0.1749,0.0,1,1498,6,0,0,0.0,12,0,0,0.0,38,0,0,0.0,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,1,0,0.0227,1,0,0,0.0,266,90,0,0.3383,81,0
RES0160,RES,0.1996,0.0746,5,1107,2,1,0,0.5,6,0,0,0.0,37,2,0,0.0541,8,0,0,0.0,14,2,6,0.1429,15,0,0,0.0,38,2,0,0.0526,0,0,0,,92,27,0,0.2935,67,5
RES0163,RES,0.1595,0.0741,1,1166,0,0,0,,5,0,0,0.0,26,2,0,0.0769,17,2,0,0.1176,6,0,0,0.0,19,0,0,0.0,42,1,1,0.0238,0,0,0,,124,43,0,0.3468,54,4
RES0173,RES,0.2064,0.0448,4,1221,0,0,0,,6,0,0,0.0,39,0,0,0.0,13,1,0,0.0769,8,2,0,0.25,13,0,0,0.0,53,2,0,0.0377,1,0,0,0.0,141,46,0,0.3262,67,3
RES0207,RES,0.159,0.0541,2,805,0,0,0,,6,0,0,0.0,20,1,0,0.05,4,1,0,0.25,7,0,0,0.0,10,0,0,0.0,37,2,0,0.0541,0,0,0,,92,24,0,0.2609,37,2
