case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0100,RES,0.1336,0.0093,4,1722,0,0,0,,4,1,0,0.25,56,0,0,0.0,26,0,0,0.0,22,0,2,0.0,35,0,0,0.0,71,4,0,0.0563,0,0,0,,194,73,0,0.3763,108,1
RES0104,RES,0.1612,0.0109,2,1526,3,0,0,0.0,11,0,0,0.0,47,1,0,0.0213,17,0,0,0.0,14,0,1,0.0,20,0,0,0.0,52,2,0,0.0385,0,0,0,,169,64,0,0.3787,92,1
RES0106,RES,0.1432,0.0116,4,1257,0,0,0,,5,0,0,0.0,39,1,0,0.0256,13,0,0,0.0,28,0,4,0.0,25,0,0,0.0,69,4,0,0.058,1,0,0,0.0,141,65,0,0.461,86,1
RES0109,RES,0.1571,0.0333,3,872,3,0,0,0.0,2,0,0,0.0,29,0,0,0.0,16,1,0,0.0625,9,1,0,0.1111,11,0,0,0.0,44,2,0,0.0455,1,0,0,0.0,150,89,0,0.5933,60,2
RES0118,RES,0.1233,0.0,5,981,0,0,0,,5,0,0,0.0,31,0,0,0.0,18,0,0,0.0,8,0,0,0.0,18,0,0,0.0,46,5,0,0.1087,0,0,0,,121,80,0,0.6612,62,0
RES0123,RES,0.1563,0.0112,7,1753,1,0,0,0.0,5,0,0,0.0,41,0,0,0.0,20,0,0,0.0,21,1,7,0.0476,22,0,0,0.0,59,6,3,0.1017,1,0,0,0.0,228,125,0,0.5482,89,1
RES0127,RES,0.1696,0.0769,6,1421,1,0,0,0.0,8,1,0,0.125,40,2,0,0.05,18,1,0,0.0556,11,2,1,0.1818,25,0,0,0.0,53,4,0,0.0755,0,0,0,,177,45,0,0.2542,78,6
RES0132,RES,0.1308,0.0238,5,1391,5,2,0,0.4,17,0,0,0.0,32,0,0,0.0,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,3,0,0.075,0,0,0,,216,119,0,0.5509,84,2
RES0134,RES,0.1166,0.0,0,1741,3,0,0,0.0,10,0,0,0.0,65,0,0,0.0,23,0,0,0.0,24,0,1,0.0,22,0,0,0.0,46,0,0,0.0,0,0,0,,243,114,0,0.4691,125,0
RES0143,RES,0.1775,0.0253,8,1155,2,0,0,0.0,7,0,0,0.0,39,0,0,0.0,18,1,0,0.0556,13,1,0,0.0769,23,0,0,0.0,51,7,3,0.1373,0,0,0,,165,93,0,0.5636,79,2
RES0155,RES,0.1429,0.0123,3,1498,6,0,0,0.0,12,0,0,0.0,38,1,0,0.0263,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,3,0,0.0682,1,0,0,0.0,266,90,0,0.3383,81,1
RES0160,RES,0.1283,0.0299,3,1107,2,1,0,0.5,6,0,0,0.0,37,1,0,0.027,8,0,0,0.0,14,0,5,0.0,15,0,0,0.0,38,2,0,0.0526,0,0,0,,92,39,0,0.4239,67,2
RES0163,RES,0.1106,0.037,2,1166,0,0,0,,5,0,0,0.0,26,1,0,0.0385,17,1,0,0.0588,6,0,0,0.0,19,0,0,0.0,42,2,1,0.0476,0,0,0,,124,24,0,0.1935,54,2
RES0173,RES,0.1556,0.0448,7,1221,0,0,0,,6,0,0,0.0,39,1,0,0.0256,13,1,0,0.0769,8,1,0,0.125,13,0,0,0.0,53,6,0,0.1132,1,0,0,0.0,141,61,0,0.4326,67,3
RES0207,RES,0.1404,0.0541,4,805,0,0,0,,6,1,0,0.1667,20,1,0,0.05,4,0,0,0.0,7,0,0,0.0,10,0,0,0.0,37,4,0,0.1081,0,0,0,,92,45,0,0.4891,37,2
