case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
MSK0046,MSK,0.151,0.0204,1,1252,2,0,0,0.0,6,0,0,0.0,15,0,0,0.0,16,0,0,0.0,10,1,0,0.1,8,0,0,0.0,27,0,0,0.0,0,0,0,,187,105,0,0.5615,49,1
RES0012,RES,0.1814,0.0101,6,2095,3,0,0,0.0,12,0,0,0.0,54,0,0,0.0,20,1,0,0.05,10,0,5,0.0,14,0,0,0.0,93,6,0,0.0645,0,0,0,,325,95,0,0.2923,99,1
RES0021,RES,0.19,0.0,6,1258,1,0,0,0.0,12,0,0,0.0,47,0,0,0.0,17,0,0,0.0,16,0,0,0.0,11,1,0,0.0909,70,6,0,0.0857,0,0,0,,152,70,0,0.4605,93,0
RES0025,RES,0.2006,0.0133,3,1371,2,0,0,0.0,4,0,0,0.0,32,0,0,0.0,14,0,0,0.0,23,1,1,0.0435,25,0,0,0.0,29,2,0,0.069,0,0,0,,171,75,0,0.4386,75,1
RES0030,RES,0.1332,0.0,3,1186,1,0,0,0.0,6,0,0,0.0,52,0,0,0.0,12,0,0,0.0,12,0,3,0.0,23,0,0,0.0,34,3,0,0.0882,0,0,0,,112,70,0,0.625,83,0
RES0047,RES,0.1791,0.0196,2,1697,7,0,0,0.0,10,0,0,0.0,48,1,0,0.0208,14,0,0,0.0,22,1,1,0.0455,23,1,0,0.0435,40,1,0,0.025,1,0,0,0.0,259,182,0,0.7027,102,2
RES0051,RES,0.1795,0.0149,7,975,1,0,0,0.0,4,0,0,0.0,39,1,0,0.0256,15,0,0,0.0,8,0,3,0.0,13,0,0,0.0,51,7,0,0.1373,0,0,0,,81,51,0,0.6296,67,1
RES0052,RES,0.1927,0.0,4,820,0,0,0,,1,0,0,0.0,27,0,0,0.0,12,0,0,0.0,7,0,2,0.0,9,1,0,0.1111,55,4,2,0.0727,0,0,0,,105,70,0,0.6667,47,0
RES0053,RES,0.209,0.0777,9,1914,1,0,0,0.0,12,0,0,0.0,49,2,0,0.0408,23,1,0,0.0435,18,5,2,0.2778,21,1,0,0.0476,76,4,0,0.0526,0,0,0,,149,60,0,0.4027,103,8
RES0059,RES,0.1498,0.0482,6,1342,7,1,0,0.1429,6,0,0,0.0,38,2,0,0.0526,17,0,0,0.0,14,1,2,0.0714,23,0,0,0.0,57,4,1,0.0702,1,0,0,0.0,142,68,0,0.4789,83,4
RES0062,RES,0.2126,0.0168,0,1938,6,0,0,0.0,10,0,0,0.0,55,1,0,0.0182,17,1,0,0.0588,25,0,6,0.0,29,0,0,0.0,60,0,0,0.0,6,0,0,0.0,215,94,0,0.4372,119,2
RES0071,RES,0.196,0.0435,1,1296,3,0,0,0.0,4,0,0,0.0,43,2,0,0.0465,16,1,0,0.0625,3,0,0,0.0,23,2,0,0.087,35,1,1,0.0286,0,0,0,,140,72,0,0.5143,69,3
RES0074,RES,0.1698,0.0366,4,1219,1,1,0,1.0,7,0,0,0.0,33,1,0,0.0303,24,0,0,0.0,17,1,8,0.0588,18,0,0,0.0,54,2,2,0.037,0,0,0,,132,54,0,0.4091,82,3
RES0083,RES,0.1555,0.0,0,971,10,0,0,0.0,7,0,0,0.0,32,0,0,0.0,15,0,0,0.0,13,0,1,0.0,13,0,0,0.0,29,0,0,0.0,0,0,0,,89,42,0,0.4719,77,0
RES0098,RES,0.1241,0.0106,1,1442,3,0,0,0.0,18,0,0,0.0,35,0,0,0.0,18,0,0,0.0,20,1,1,0.05,24,0,0,0.0,36,0,0,0.0,0,0,0,,163,64,0,0.3926,94,1
RES0100,RES,0.1237,0.0093,1,1722,0,0,0,,4,1,0,0.25,56,0,0,0.0,26,0,0,0.0,22,0,2,0.0,35,0,0,0.0,71,1,1,0.0141,0,0,0,,194,53,0,0.2732,108,1
RES0104,RES,0.1389,0.0326,3,1526,3,0,0,0.0,11,1,0,0.0909,47,1,0,0.0213,17,1,0,0.0588,14,0,1,0.0,20,0,0,0.0,52,3,0,0.0577,0,0,0,,169,71,0,0.4201,92,3
RES0106,RES,0.1631,0.0349,5,1257,0,0,0,,5,0,0,0.0,39,1,0,0.0256,13,0,0,0.0,28,2,4,0.0714,25,2,0,0.08,69,3,0,0.0435,1,0,0,0.0,141,75,0,0.5319,86,3
RES0109,RES,0.133,0.0167,3,872,3,0,0,0.0,2,0,0,0.0,29,0,0,0.0,16,0,0,0.0,9,1,0,0.1111,11,0,0,0.0,44,2,2,0.0455,1,0,0,0.0,150,46,0,0.3067,60,1
RES0118,RES,0.1284,0.0,4,981,0,0,0,,5,0,0,0.0,31,0,0,0.0,18,0,0,0.0,8,0,0,0.0,18,0,0,0.0,46,4,0,0.087,0,0,0,,121,77,0,0.6364,62,0
RES0123,RES,0.1506,0.0112,2,1753,1,0,0,0.0,5,0,0,0.0,41,0,0,0.0,20,0,0,0.0,21,1,0,0.0476,22,0,0,0.0,59,1,3,0.0169,1,0,0,0.0,228,133,0,0.5833,89,1
RES0127,RES,0.1759,0.0641,7,1421,1,1,0,1.0,8,1,0,0.125,40,1,0,0.025,18,1,0,0.0556,11,1,2,0.0909,25,0,0,0.0,53,5,0,0.0943,0,0,0,,177,41,0,0.2316,78,5
RES0132,RES,0.1078,0.0238,4,1391,5,2,0,0.4,17,0,0,0.0,32,0,0,0.0,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,2,0,0.05,0,0,0,,216,44,0,0.2037,84,2
RES0134,RES,0.1304,0.008,1,1741,3,0,0,0.0,10,0,0,0.0,65,0,0,0.0,23,0,0,0.0,24,1,1,0.0417,22,0,0,0.0,46,0,0,0.0,0,0,0,,243,122,0,0.5021,125,1
RES0143,RES,0.1368,0.0,5,1155,2,0,0,0.0,7,0,0,0.0,39,0,0,0.0,18,0,0,0.0,13,0,0,0.0,23,0,0,0.0,51,5,3,0.098,0,0,0,,165,45,0,0.2727,79,0
RES0155,RES,0.1943,0.0123,2,1498,6,0,0,0.0,12,0,0,0.0,38,1,0,0.0263,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,2,0,0.0455,1,0,0,0.0,266,166,0,0.6241,81,1
RES0160,RES,0.1554,0.0746,6,1107,2,1,0,0.5,6,0,0,0.0,37,1,0,0.027,8,0,0,0.0,14,3,6,0.2143,15,0,0,0.0,38,2,0,0.0526,0,0,0,,92,40,0,0.4348,67,5
RES0163,RES,0.1535,0.0556,1,1166,0,0,0,,5,0,0,0.0,26,1,0,0.0385,17,2,0,0.1176,6,0,0,0.0,19,1,0,0.0526,42,1,1,0.0238,0,0,0,,124,50,0,0.4032,54,3
RES0173,RES,0.1974,0.0448,6,1221,0,0,0,,6,0,0,0.0,39,0,0,0.0,13,2,0,0.1538,8,1,0,0.125,13,0,0,0.0,53,5,0,0.0943,1,0,0,0.0,141,60,0,0.4255,67,3
RES0207,RES,0.1478,0.1081,5,805,0,0,0,,6,0,0,0.0,20,2,0,0.1,4,1,0,0.25,7,1,1,0.1429,10,0,0,0.0,37,4,1,0.1081,0,0,0,,92,36,0,0.3913,37,4
