case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0071,RES,0.1103,0.0145,1,1296,3,0,0,0.0,4,0,0,0.0,43,1,0,0.0233,16,0,0,0.0,3,0,0,0.0,23,0,0,0.0,35,1,1,0.0286,0,0,0,,140,45,0,0.3214,69,1
RES0074,RES,0.1083,0.061,4,1219,1,1,0,1.0,7,0,0,0.0,33,1,0,0.0303,24,2,0,0.0833,17,1,8,0.0588,18,0,0,0.0,54,2,1,0.037,0,0,0,,132,23,0,0.1742,82,5
RES0083,RES,0.174,0.026,3,971,10,0,0,0.0,7,0,0,0.0,32,2,0,0.0625,15,0,0,0.0,13,0,1,0.0,13,0,0,0.0,29,3,0,0.1034,0,0,0,,89,50,0,0.5618,77,2
RES0098,RES,0.1214,0.0319,3,1442,3,2,0,0.6667,18,1,0,0.0556,35,0,0,0.0,18,0,0,0.0,20,0,1,0.0,24,0,0,0.0,36,1,0,0.0278,0,0,0,,163,60,0,0.3681,94,3
RES0100,RES,0.1237,0.0185,7,1722,0,0,0,,4,2,0,0.5,56,0,0,0.0,26,0,0,0.0,22,0,2,0.0,35,1,0,0.0286,71,7,0,0.0986,0,0,0,,194,60,0,0.3093,108,2
RES0104,RES,0.1376,0.0217,4,1526,3,0,0,0.0,11,0,0,0.0,47,2,0,0.0426,17,0,0,0.0,14,0,1,0.0,20,0,0,0.0,52,4,0,0.0769,0,0,0,,169,70,0,0.4142,92,2
RES0106,RES,0.1655,0.0349,3,1257,0,0,0,,5,0,0,0.0,39,2,0,0.0513,13,0,0,0.0,28,1,4,0.0357,25,1,0,0.04,69,2,0,0.029,1,0,0,0.0,141,62,0,0.4397,86,3
RES0109,RES,0.1537,0.0667,2,872,3,0,0,0.0,2,0,0,0.0,29,2,0,0.069,16,0,0,0.0,9,1,0,0.1111,11,0,0,0.0,44,1,0,0.0227,1,1,0,1.0,150,66,0,0.44,60,4
RES0118,RES,0.1407,0.129,6,981,0,0,0,,5,0,0,0.0,31,7,0,0.2258,18,1,0,0.0556,8,0,0,0.0,18,1,0,0.0556,46,6,0,0.1304,0,0,0,,121,76,0,0.6281,62,8
RES0123,RES,0.1552,0.0787,7,1753,1,0,0,0.0,5,0,0,0.0,41,3,0,0.0732,20,1,0,0.05,21,3,6,0.1429,22,0,0,0.0,59,4,3,0.0678,1,0,0,0.0,228,122,0,0.5351,89,7
RES0127,RES,0.145,0.0513,15,1421,1,1,0,1.0,8,1,0,0.125,40,1,0,0.025,18,0,0,0.0,11,1,2,0.0909,25,2,0,0.08,53,13,0,0.2453,0,0,0,,177,64,0,0.3616,78,4
RES0132,RES,0.1287,0.0476,5,1391,5,3,0,0.6,17,1,0,0.0588,32,0,0,0.0,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,2,0,0.05,0,0,0,,216,114,0,0.5278,84,4
RES0134,RES,0.1281,0.016,4,1741,3,0,0,0.0,10,0,0,0.0,65,1,0,0.0154,23,0,0,0.0,24,1,1,0.0417,22,1,0,0.0455,46,3,0,0.0652,0,0,0,,243,119,0,0.4897,125,2
RES0143,RES,0.168,0.0506,13,1155,2,0,0,0.0,7,0,0,0.0,39,1,0,0.0256,18,1,0,0.0556,13,2,0,0.1538,23,0,0,0.0,51,11,3,0.2157,0,0,0,,165,86,0,0.5212,79,4
RES0155,RES,0.2016,0.037,5,1498,6,1,0,0.1667,12,0,0,0.0,38,2,0,0.0526,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,4,0,0.0909,1,0,0,0.0,266,172,0,0.6466,81,3
RES0160,RES,0.121,0.0746,6,1107,2,1,0,0.5,6,1,0,0.1667,37,1,0,0.027,8,0,0,0.0,14,2,6,0.1429,15,0,0,0.0,38,3,0,0.0789,0,0,0,,92,20,0,0.2174,67,5
RES0163,RES,0.1338,0.1111,4,1166,0,0,0,,5,0,0,0.0,26,2,0,0.0769,17,3,0,0.1765,6,1,0,0.1667,19,1,0,0.0526,42,3,1,0.0714,0,0,0,,124,29,0,0.2339,54,6
RES0173,RES,0.1663,0.0746,7,1221,0,0,0,,6,0,0,0.0,39,1,0,0.0256,13,2,0,0.1538,8,2,0,0.25,13,0,0,0.0,53,5,0,0.0943,1,0,0,0.0,141,69,0,0.4894,67,5
RES0207,RES,0.1478,0.0541,5,805,0,0,0,,6,1,0,0.1667,20,1,0,0.05,4,0,0,0.0,7,0,0,0.0,10,0,0,0.0,37,5,0,0.1351,0,0,0,,92,43,0,0.4674,37,2
