case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0139,RES,0.1389,0.0875,8,1152,6,2,0,0.3333,10,0,0,0.0,36,1,0,0.0278,8,1,0,0.125,19,3,2,0.1579,22,0,0,0.0,51,3,1,0.0588,1,0,0,0.0,162,65,0,0.4012,80,7
RES0140,RES,0.1467,0.02,5,920,4,0,0,0.0,3,0,0,0.0,22,0,0,0.0,14,0,0,0.0,6,1,0,0.1667,17,0,0,0.0,17,4,0,0.2353,1,0,0,0.0,107,51,0,0.4766,50,1
RES0141,RES,0.1285,0.05,4,1004,6,1,0,0.1667,6,1,0,0.1667,26,1,0,0.0385,8,0,0,0.0,14,0,0,0.0,15,0,0,0.0,34,3,0,0.0882,0,0,0,,157,57,0,0.3631,60,3
RES0142,RES,0.1641,0.0,2,835,1,0,0,0.0,5,0,0,0.0,18,0,0,0.0,18,0,0,0.0,2,0,0,0.0,7,0,0,0.0,26,2,1,0.0769,0,0,0,,147,44,0,0.2993,44,0
RES0143,RES,0.161,0.0506,10,1155,2,1,0,0.5,7,0,0,0.0,39,1,0,0.0256,18,1,0,0.0556,13,1,0,0.0769,23,0,0,0.0,51,8,3,0.1569,0,0,0,,165,82,0,0.497,79,4
RES0144,RES,0.1833,0.0606,1,1129,1,0,0,0.0,2,0,0,0.0,7,1,0,0.1429,5,1,0,0.2,18,0,2,0.0,22,0,0,0.0,54,1,0,0.0185,0,0,0,,110,36,0,0.3273,33,2
RES0145,RES,0.1424,0.0385,3,1285,2,0,0,0.0,11,0,0,0.0,42,1,0,0.0238,30,0,0,0.0,19,3,0,0.1579,22,0,0,0.0,36,0,0,0.0,0,0,0,,97,43,0,0.4433,104,4
RES0146,RES,0.2082,0.0508,1,879,2,0,0,0.0,5,2,0,0.4,28,1,0,0.0357,14,0,0,0.0,10,0,1,0.0,20,0,0,0.0,23,1,0,0.0435,0,0,0,,68,27,0,0.3971,59,3
RES0147,RES,0.2041,0.0678,3,1254,5,1,0,0.2,12,1,0,0.0833,29,1,0,0.0345,9,1,0,0.1111,4,0,0,0.0,13,0,0,0.0,34,2,0,0.0588,0,0,0,,130,53,0,0.4077,59,4
RES0148,RES,0.1822,0.0143,2,1213,1,0,0,0.0,1,0,0,0.0,33,0,0,0.0,15,0,0,0.0,19,1,0,0.0526,21,1,0,0.0476,28,1,0,0.0357,1,0,0,0.0,197,40,0,0.203,70,1
