case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0100,RES,0.1713,0.0185,1,1722,0,0,0,,4,1,0,0.25,56,1,0,0.0179,26,0,0,0.0,22,0,2,0.0,35,1,0,0.0286,71,1,0,0.0141,0,0,0,,194,45,0,0.232,108,2
RES0104,RES,0.1311,0.0109,2,1526,3,0,0,0.0,11,0,0,0.0,47,1,0,0.0213,17,0,0,0.0,14,0,1,0.0,20,0,0,0.0,52,2,0,0.0385,0,0,0,,169,71,0,0.4201,92,1
RES0106,RES,0.2164,0.0116,4,1257,0,0,0,,5,0,0,0.0,39,1,0,0.0256,13,0,0,0.0,28,0,4,0.0,25,1,0,0.04,69,4,0,0.058,1,0,0,0.0,141,60,0,0.4255,86,1
RES0109,RES,0.1514,0.0167,1,872,3,0,0,0.0,2,0,0,0.0,29,0,0,0.0,16,0,0,0.0,9,1,0,0.1111,11,0,0,0.0,44,0,0,0.0,1,0,0,0.0,150,43,0,0.2867,60,1
RES0118,RES,0.0989,0.0,1,981,0,0,0,,5,0,0,0.0,31,0,0,0.0,18,0,0,0.0,8,0,0,0.0,18,0,0,0.0,46,1,0,0.0217,0,0,0,,121,38,0,0.314,62,0
RES0123,RES,0.1278,0.0112,1,1753,1,0,0,0.0,5,0,0,0.0,41,0,0,0.0,20,0,0,0.0,21,1,7,0.0476,22,0,0,0.0,59,0,3,0.0,1,0,0,0.0,228,59,0,0.2588,89,1
RES0127,RES,0.2062,0.0513,6,1421,1,0,0,0.0,8,1,0,0.125,40,1,0,0.025,18,1,0,0.0556,11,1,2,0.0909,25,0,0,0.0,53,5,0,0.0943,0,0,0,,177,44,0,0.2486,78,4
RES0132,RES,0.1265,0.0238,4,1391,5,2,0,0.4,17,0,0,0.0,32,0,0,0.0,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,2,0,0.05,0,0,0,,216,111,0,0.5139,84,2
RES0134,RES,0.1281,0.008,1,1741,3,0,0,0.0,10,0,0,0.0,65,0,0,0.0,23,0,0,0.0,24,1,1,0.0417,22,0,0,0.0,46,0,0,0.0,0,0,0,,243,118,0,0.4856,125,1
RES0143,RES,0.1489,0.038,7,1155,2,0,0,0.0,7,0,0,0.0,39,1,0,0.0256,18,1,0,0.0556,13,1,0,0.0769,23,0,0,0.0,51,6,3,0.1176,0,0,0,,165,81,0,0.4909,79,3
RES0155,RES,0.1923,0.0247,2,1498,6,0,0,0.0,12,1,0,0.0833,38,1,0,0.0263,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,2,0,0.0455,1,0,0,0.0,266,99,0,0.3722,81,2
RES0160,RES,0.1888,0.0299,2,1107,2,1,0,0.5,6,0,0,0.0,37,1,0,0.027,8,0,0,0.0,14,0,3,0.0,15,0,0,0.0,38,1,0,0.0263,0,0,0,,92,30,0,0.3261,67,2
RES0163,RES,0.1792,0.0741,0,1166,0,0,0,,5,0,0,0.0,26,2,0,0.0769,17,2,0,0.1176,6,0,0,0.0,19,0,0,0.0,42,0,2,0.0,0,0,0,,124,42,0,0.3387,54,4
RES0173,RES,0.1835,0.0746,5,1221,0,0,0,,6,0,0,0.0,39,1,0,0.0256,13,3,0,0.2308,8,1,0,0.125,13,0,0,0.0,53,4,0,0.0755,1,0,0,0.0,141,60,0,0.4255,67,5
RES0207,RES,0.2037,0.027,4,805,0,0,0,,6,0,0,0.0,20,1,0,0.05,4,0,0,0.0,7,0,0,0.0,10,0,0,0.0,37,4,0,0.1081,0,0,0,,92,40,0,0.4348,37,1
