case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
MSK0046,MSK,0.1446,0.0204,2,1252,2,0,0,0.0,6,0,0,0.0,15,0,0,0.0,16,0,0,0.0,10,1,0,0.1,8,0,0,0.0,27,1,0,0.037,0,0,0,,187,107,0,0.5722,49,1
RES0012,RES,0.1494,0.0202,6,2095,3,0,0,0.0,12,1,0,0.0833,54,0,0,0.0,20,1,0,0.05,10,0,5,0.0,14,0,0,0.0,93,6,1,0.0645,0,0,0,,325,95,0,0.2923,99,2
RES0021,RES,0.1375,0.0,4,1258,1,0,0,0.0,12,0,0,0.0,47,0,0,0.0,17,0,0,0.0,16,0,0,0.0,11,0,0,0.0,70,4,0,0.0571,0,0,0,,152,77,0,0.5066,93,0
RES0025,RES,0.1707,0.0267,2,1371,2,0,0,0.0,4,0,0,0.0,32,0,0,0.0,14,1,0,0.0714,23,1,1,0.0435,25,0,0,0.0,29,1,0,0.0345,0,0,0,,171,96,0,0.5614,75,2
RES0030,RES,0.113,0.0241,2,1186,1,0,0,0.0,6,0,0,0.0,52,2,0,0.0385,12,0,0,0.0,12,0,3,0.0,23,0,0,0.0,34,2,0,0.0588,0,0,0,,112,66,0,0.5893,83,2
RES0047,RES,0.155,0.0098,4,1697,7,0,0,0.0,10,0,0,0.0,48,0,0,0.0,14,0,0,0.0,22,1,5,0.0455,23,1,0,0.0435,40,3,0,0.075,1,0,0,0.0,259,179,0,0.6911,102,1
RES0051,RES,0.1344,0.0149,5,975,1,0,0,0.0,4,0,0,0.0,39,1,0,0.0256,15,0,0,0.0,8,0,3,0.0,13,0,0,0.0,51,5,1,0.098,0,0,0,,81,52,0,0.642,67,1
RES0052,RES,0.1841,0.0,6,820,0,0,0,,1,0,0,0.0,27,0,0,0.0,12,0,0,0.0,7,0,2,0.0,9,1,0,0.1111,55,6,2,0.1091,0,0,0,,105,73,0,0.6952,47,0
RES0053,RES,0.1792,0.0874,10,1914,1,0,0,0.0,12,0,0,0.0,49,1,0,0.0204,23,2,0,0.087,18,6,1,0.3333,21,1,0,0.0476,76,4,0,0.0526,0,0,0,,149,56,0,0.3758,103,9
RES0059,RES,0.1215,0.0361,5,1342,7,1,0,0.1429,6,0,0,0.0,38,1,0,0.0263,17,0,0,0.0,14,1,2,0.0714,23,0,0,0.0,57,3,0,0.0526,1,0,0,0.0,142,67,0,0.4718,83,3
RES0062,RES,0.1285,0.0084,1,1938,6,0,0,0.0,10,0,0,0.0,55,0,0,0.0,17,1,0,0.0588,25,0,3,0.0,29,0,0,0.0,60,1,0,0.0167,6,0,0,0.0,215,111,0,0.5163,119,1
RES0071,RES,0.1559,0.0145,2,1296,3,0,0,0.0,4,0,0,0.0,43,1,0,0.0233,16,0,0,0.0,3,0,0,0.0,23,0,0,0.0,35,2,0,0.0571,0,0,0,,140,71,0,0.5071,69,1
RES0074,RES,0.1403,0.0366,5,1219,1,1,0,1.0,7,0,0,0.0,33,1,0,0.0303,24,0,0,0.0,17,1,8,0.0588,18,0,0,0.0,54,3,1,0.0556,0,0,0,,132,57,0,0.4318,82,3
RES0083,RES,0.1164,0.0,0,971,10,0,0,0.0,7,0,0,0.0,32,0,0,0.0,15,0,0,0.0,13,0,1,0.0,13,0,0,0.0,29,0,0,0.0,0,0,0,,89,43,0,0.4831,77,0
RES0098,RES,0.1415,0.0106,2,1442,3,1,0,0.3333,18,0,0,0.0,35,0,0,0.0,18,0,0,0.0,20,0,1,0.0,24,0,0,0.0,36,1,0,0.0278,0,0,0,,163,47,0,0.2883,94,1
RES0100,RES,0.1098,0.0093,2,1722,0,0,0,,4,1,0,0.25,56,0,0,0.0,26,0,0,0.0,22,0,2,0.0,35,0,0,0.0,71,2,0,0.0282,0,0,0,,194,52,0,0.268,108,1
RES0104,RES,0.1533,0.0109,1,1526,3,0,0,0.0,11,0,0,0.0,47,1,0,0.0213,17,0,0,0.0,14,0,1,0.0,20,0,0,0.0,52,1,0,0.0192,0,0,0,,169,64,0,0.3787,92,1
RES0106,RES,0.1472,0.0233,4,1257,0,0,0,,5,0,0,0.0,39,1,0,0.0256,13,0,0,0.0,28,1,4,0.0357,25,1,0,0.04,69,3,0,0.0435,1,0,0,0.0,141,65,0,0.461,86,2
RES0109,RES,0.1216,0.0167,1,872,3,0,0,0.0,2,0,0,0.0,29,0,0,0.0,16,0,0,0.0,9,1,0,0.1111,11,0,0,0.0,44,0,0,0.0,1,0,0,0.0,150,64,0,0.4267,60,1
RES0118,RES,0.1213,0.0,5,981,0,0,0,,5,0,0,0.0,31,0,0,0.0,18,0,0,0.0,8,0,0,0.0,18,0,0,0.0,46,5,0,0.1087,0,0,0,,121,81,0,0.6694,62,0
RES0123,RES,0.1346,0.0337,6,1753,1,0,0,0.0,5,1,0,0.2,41,1,0,0.0244,20,0,0,0.0,21,1,7,0.0476,22,0,0,0.0,59,5,3,0.0847,1,0,0,0.0,228,110,0,0.4825,89,3
RES0127,RES,0.1654,0.0513,6,1421,1,0,0,0.0,8,1,0,0.125,40,1,0,0.025,18,0,0,0.0,11,2,1,0.1818,25,0,0,0.0,53,4,0,0.0755,0,0,0,,177,44,0,0.2486,78,4
RES0132,RES,0.1222,0.0238,5,1391,5,2,0,0.4,17,0,0,0.0,32,0,0,0.0,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,3,0,0.075,0,0,0,,216,113,0,0.5231,84,2
RES0134,RES,0.0804,0.0,0,1741,3,0,0,0.0,10,0,0,0.0,65,0,0,0.0,23,0,0,0.0,24,0,1,0.0,22,0,0,0.0,46,0,1,0.0,0,0,0,,243,49,0,0.2016,125,0
RES0143,RES,0.1558,0.0127,8,1155,2,0,0,0.0,7,0,0,0.0,39,0,0,0.0,18,0,0,0.0,13,1,0,0.0769,23,0,0,0.0,51,7,3,0.1373,0,0,0,,165,94,0,0.5697,79,1
RES0155,RES,0.1469,0.0123,3,1498,6,0,0,0.0,12,0,0,0.0,38,1,0,0.0263,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,3,0,0.0682,1,0,0,0.0,266,88,0,0.3308,81,1
RES0160,RES,0.1346,0.0299,3,1107,2,1,0,0.5,6,0,0,0.0,37,1,0,0.027,8,0,0,0.0,14,0,5,0.0,15,0,0,0.0,38,2,0,0.0526,0,0,0,,92,39,0,0.4239,67,2
RES0163,RES,0.1149,0.037,2,1166,0,0,0,,5,0,0,0.0,26,1,0,0.0385,17,1,0,0.0588,6,0,0,0.0,19,0,0,0.0,42,2,1,0.0476,0,0,0,,124,27,0,0.2177,54,2
RES0173,RES,0.1605,0.0448,7,1221,0,0,0,,6,0,0,0.0,39,1,0,0.0256,13,1,0,0.0769,8,1,0,0.125,13,0,0,0.0,53,6,0,0.1132,1,0,0,0.0,141,62,0,0.4397,67,3
RES0207,RES,0.1466,0.0541,4,805,0,0,0,,6,1,0,0.1667,20,1,0,0.05,4,0,0,0.0,7,0,0,0.0,10,0,0,0.0,37,4,0,0.1081,0,0,0,,92,46,0,0.5,37,2
