case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0100,RES,0.0976,0.0093,2,1722,0,0,0,,4,1,0,0.25,56,0,0,0.0,26,0,0,0.0,22,0,2,0.0,35,0,0,0.0,71,2,0,0.0282,0,0,0,,194,50,0,0.2577,108,1
RES0104,RES,0.228,0.0435,1,1526,3,0,0,0.0,11,1,0,0.0909,47,3,0,0.0638,17,0,0,0.0,14,0,1,0.0,20,0,0,0.0,52,1,0,0.0192,0,0,0,,169,63,0,0.3728,92,4
RES0106,RES,0.1631,0.0349,7,1257,0,0,0,,5,0,0,0.0,39,1,0,0.0256,13,1,0,0.0769,28,1,4,0.0357,25,0,0,0.0,69,6,0,0.087,1,0,0,0.0,141,63,0,0.4468,86,3
RES0109,RES,0.2018,0.0333,5,872,3,0,0,0.0,2,0,0,0.0,29,0,0,0.0,16,0,0,0.0,9,2,0,0.2222,11,1,0,0.0909,44,3,0,0.0682,1,0,0,0.0,150,58,0,0.3867,60,2
RES0118,RES,0.1213,0.0161,5,981,0,0,0,,5,0,0,0.0,31,0,0,0.0,18,1,0,0.0556,8,0,0,0.0,18,0,0,0.0,46,5,0,0.1087,0,0,0,,121,77,0,0.6364,62,1
RES0123,RES,0.1517,0.0112,5,1753,1,0,0,0.0,5,0,0,0.0,41,0,0,0.0,20,0,0,0.0,21,1,7,0.0476,22,0,0,0.0,59,4,2,0.0678,1,0,0,0.0,228,118,0,0.5175,89,1
RES0127,RES,0.1956,0.0641,16,1421,1,0,0,0.0,8,1,0,0.125,40,2,0,0.05,18,1,0,0.0556,11,1,2,0.0909,25,1,0,0.04,53,15,0,0.283,0,0,0,,177,47,0,0.2655,78,5
RES0132,RES,0.1402,0.0238,7,1391,5,2,0,0.4,17,0,0,0.0,32,0,0,0.0,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,5,0,0.125,0,0,0,,216,113,0,0.5231,84,2
RES0134,RES,0.104,0.016,1,1741,3,0,0,0.0,10,1,0,0.1,65,0,0,0.0,23,0,0,0.0,24,1,1,0.0417,22,0,0,0.0,46,0,1,0.0,0,0,0,,243,71,0,0.2922,125,2
RES0143,RES,0.1515,0.0127,9,1155,2,0,0,0.0,7,0,0,0.0,39,0,0,0.0,18,0,0,0.0,13,1,0,0.0769,23,0,0,0.0,51,8,2,0.1569,0,0,0,,165,86,0,0.5212,79,1
RES0155,RES,0.1889,0.0123,3,1498,6,0,0,0.0,12,0,0,0.0,38,1,0,0.0263,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,3,0,0.0682,1,0,0,0.0,266,76,0,0.2857,81,1
RES0160,RES,0.1843,0.0448,5,1107,2,1,0,0.5,6,0,0,0.0,37,1,0,0.027,8,0,0,0.0,14,1,3,0.0714,15,1,0,0.0667,38,3,1,0.0789,0,0,0,,92,30,0,0.3261,67,3
RES0163,RES,0.1784,0.0556,3,1166,0,0,0,,5,0,0,0.0,26,2,0,0.0769,17,1,0,0.0588,6,0,0,0.0,19,0,0,0.0,42,3,1,0.0714,0,0,0,,124,46,0,0.371,54,3
RES0173,RES,0.1638,0.0299,7,1221,0,0,0,,6,0,0,0.0,39,0,0,0.0,13,1,0,0.0769,8,1,0,0.125,13,0,0,0.0,53,6,0,0.1132,1,0,0,0.0,141,56,0,0.3972,67,2
RES0207,RES,0.1789,0.0541,8,805,0,0,0,,6,0,0,0.0,20,1,0,0.05,4,0,0,0.0,7,1,0,0.1429,10,0,0,0.0,37,7,0,0.1892,0,0,0,,92,46,0,0.5,37,2
