case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0100,RES,0.1063,0.0185,1,1722,0,0,0,,4,1,0,0.25,56,1,0,0.0179,26,0,0,0.0,22,0,2,0.0,35,0,0,0.0,71,1,0,0.0141,0,0,0,,194,51,0,0.2629,108,2
RES0104,RES,0.1134,0.0109,2,1526,3,0,0,0.0,11,0,0,0.0,47,1,0,0.0213,17,0,0,0.0,14,0,1,0.0,20,0,0,0.0,52,2,0,0.0385,0,0,0,,169,69,0,0.4083,92,1
RES0106,RES,0.148,0.0233,5,1257,0,0,0,,5,0,0,0.0,39,1,0,0.0256,13,1,0,0.0769,28,0,4,0.0,25,0,0,0.0,69,5,0,0.0725,1,0,0,0.0,141,67,0,0.4752,86,2
RES0109,RES,0.1101,0.0,0,872,3,0,0,0.0,2,0,0,0.0,29,0,0,0.0,16,0,0,0.0,9,0,0,0.0,11,0,0,0.0,44,0,0,0.0,1,0,0,0.0,150,47,0,0.3133,60,0
RES0118,RES,0.1376,0.0161,5,981,0,0,0,,5,0,0,0.0,31,1,0,0.0323,18,0,0,0.0,8,0,0,0.0,18,0,0,0.0,46,5,0,0.1087,0,0,0,,121,83,0,0.686,62,1
RES0123,RES,0.1255,0.0225,6,1753,1,0,0,0.0,5,1,0,0.2,41,0,0,0.0,20,0,0,0.0,21,1,8,0.0476,22,0,0,0.0,59,5,1,0.0847,1,0,0,0.0,228,111,0,0.4868,89,2
RES0127,RES,0.1759,0.0513,7,1421,1,0,0,0.0,8,1,0,0.125,40,1,0,0.025,18,0,0,0.0,11,2,1,0.1818,25,0,0,0.0,53,5,0,0.0943,0,0,0,,177,40,0,0.226,78,4
RES0132,RES,0.1287,0.0238,5,1391,5,2,0,0.4,17,0,0,0.0,32,0,0,0.0,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,3,0,0.075,0,0,0,,216,113,0,0.5231,84,2
RES0134,RES,0.0511,0.008,2,1741,3,0,0,0.0,10,0,0,0.0,65,0,0,0.0,23,0,0,0.0,24,1,1,0.0417,22,0,0,0.0,46,1,1,0.0217,0,0,0,,243,16,0,0.0658,125,1
RES0143,RES,0.1576,0.0127,8,1155,2,0,0,0.0,7,0,0,0.0,39,0,0,0.0,18,0,0,0.0,13,1,0,0.0769,23,0,0,0.0,51,7,3,0.1373,0,0,0,,165,84,0,0.5091,79,1
RES0155,RES,0.1495,0.0123,3,1498,6,0,0,0.0,12,0,0,0.0,38,1,0,0.0263,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,3,0,0.0682,1,0,0,0.0,266,88,0,0.3308,81,1
RES0160,RES,0.1156,0.0299,2,1107,2,1,0,0.5,6,0,0,0.0,37,1,0,0.027,8,0,0,0.0,14,0,5,0.0,15,0,0,0.0,38,1,0,0.0263,0,0,0,,92,35,0,0.3804,67,2
RES0163,RES,0.1072,0.0185,2,1166,0,0,0,,5,0,0,0.0,26,0,0,0.0,17,1,0,0.0588,6,0,0,0.0,19,0,0,0.0,42,2,1,0.0476,0,0,0,,124,27,0,0.2177,54,1
RES0173,RES,0.1613,0.0299,7,1221,0,0,0,,6,0,0,0.0,39,0,0,0.0,13,1,0,0.0769,8,1,0,0.125,13,0,0,0.0,53,6,0,0.1132,1,0,0,0.0,141,63,0,0.4468,67,2
RES0207,RES,0.1429,0.0541,3,805,0,0,0,,6,1,0,0.1667,20,1,0,0.05,4,0,0,0.0,7,0,0,0.0,10,0,0,0.0,37,3,0,0.0811,0,0,0,,92,47,0,0.5109,37,2
