case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0053,RES,0.187,0.0874,12,1914,1,0,0,0.0,12,0,0,0.0,49,2,0,0.0408,23,2,0,0.087,18,5,2,0.2778,21,1,0,0.0476,76,7,0,0.0921,0,0,0,,149,55,0,0.3691,103,9
RES0059,RES,0.1982,0.0361,5,1342,7,1,0,0.1429,6,0,0,0.0,38,1,0,0.0263,17,0,0,0.0,14,1,2,0.0714,23,0,0,0.0,57,3,1,0.0526,1,0,0,0.0,142,65,0,0.4577,83,3
RES0062,RES,0.2116,0.0084,0,1938,6,0,0,0.0,10,0,0,0.0,55,0,0,0.0,17,1,0,0.0588,25,0,6,0.0,29,0,0,0.0,60,0,0,0.0,6,0,0,0.0,215,84,0,0.3907,119,1
RES0071,RES,0.2346,0.029,1,1296,3,0,0,0.0,4,0,0,0.0,43,1,0,0.0233,16,1,0,0.0625,3,0,0,0.0,23,0,0,0.0,35,1,1,0.0286,0,0,0,,140,54,0,0.3857,69,2
RES0074,RES,0.2855,0.061,6,1219,1,1,0,1.0,7,0,0,0.0,33,1,0,0.0303,24,2,0,0.0833,17,1,8,0.0588,18,0,0,0.0,54,4,0,0.0741,0,0,0,,132,46,0,0.3485,82,5
RES0083,RES,0.2606,0.0779,10,971,10,4,0,0.4,7,0,0,0.0,32,2,0,0.0625,15,0,0,0.0,13,0,1,0.0,13,0,0,0.0,29,6,0,0.2069,0,0,0,,89,40,0,0.4494,77,6
RES0098,RES,0.1359,0.0106,7,1442,3,0,0,0.0,18,0,0,0.0,35,0,0,0.0,18,0,0,0.0,20,1,1,0.05,24,0,0,0.0,36,6,0,0.1667,0,0,0,,163,52,0,0.319,94,1
RES0100,RES,0.1388,0.0185,11,1722,0,0,0,,4,1,0,0.25,56,1,0,0.0179,26,0,0,0.0,22,0,2,0.0,35,1,0,0.0286,71,11,0,0.1549,0,0,0,,194,51,0,0.2629,108,2
RES0104,RES,0.156,0.0217,3,1526,3,0,0,0.0,11,0,0,0.0,47,2,0,0.0426,17,0,0,0.0,14,0,1,0.0,20,0,0,0.0,52,3,0,0.0577,0,0,0,,169,69,0,0.4083,92,2
RES0106,RES,0.171,0.0116,13,1257,0,0,0,,5,0,0,0.0,39,1,0,0.0256,13,0,0,0.0,28,0,4,0.0,25,0,0,0.0,69,13,0,0.1884,1,0,0,0.0,141,59,0,0.4184,86,1
RES0109,RES,0.1594,0.0167,2,872,3,0,0,0.0,2,0,0,0.0,29,0,0,0.0,16,0,0,0.0,9,1,0,0.1111,11,1,0,0.0909,44,1,2,0.0227,1,0,0,0.0,150,59,0,0.3933,60,1
RES0118,RES,0.0917,0.0,1,981,0,0,0,,5,0,0,0.0,31,0,0,0.0,18,0,0,0.0,8,0,0,0.0,18,0,0,0.0,46,1,0,0.0217,0,0,0,,121,27,0,0.2231,62,0
RES0123,RES,0.154,0.0112,10,1753,1,0,0,0.0,5,0,0,0.0,41,0,0,0.0,20,0,0,0.0,21,1,7,0.0476,22,0,0,0.0,59,9,1,0.1525,1,0,0,0.0,228,94,0,0.4123,89,1
RES0127,RES,0.1823,0.0513,14,1421,1,0,0,0.0,8,1,0,0.125,40,1,0,0.025,18,1,0,0.0556,11,1,2,0.0909,25,0,0,0.0,53,13,0,0.2453,0,0,0,,177,42,0,0.2373,78,4
RES0132,RES,0.1287,0.0476,5,1391,5,2,0,0.4,17,2,0,0.1176,32,0,0,0.0,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,3,0,0.075,0,0,0,,216,48,0,0.2222,84,4
RES0134,RES,0.1206,0.016,3,1741,3,0,0,0.0,10,0,0,0.0,65,0,0,0.0,23,0,0,0.0,24,2,1,0.0833,22,0,0,0.0,46,1,0,0.0217,0,0,0,,243,120,0,0.4938,125,2
RES0143,RES,0.161,0.0506,15,1155,2,1,0,0.5,7,0,0,0.0,39,1,0,0.0256,18,1,0,0.0556,13,1,0,0.0769,23,0,0,0.0,51,13,2,0.2549,0,0,0,,165,81,0,0.4909,79,4
RES0155,RES,0.1762,0.0123,1,1498,6,0,0,0.0,12,0,0,0.0,38,1,0,0.0263,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,1,0,0.0227,1,0,0,0.0,266,78,0,0.2932,81,1
RES0160,RES,0.131,0.0448,6,1107,2,1,0,0.5,6,0,0,0.0,37,1,0,0.027,8,0,0,0.0,14,1,3,0.0714,15,0,0,0.0,38,4,0,0.1053,0,0,0,,92,36,0,0.3913,67,3
RES0163,RES,0.1878,0.0926,10,1166,0,0,0,,5,0,0,0.0,26,3,0,0.1154,17,2,0,0.1176,6,0,0,0.0,19,0,0,0.0,42,10,0,0.2381,0,0,0,,124,44,0,0.3548,54,5
RES0173,RES,0.1761,0.0597,19,1221,0,0,0,,6,0,0,0.0,39,1,0,0.0256,13,2,0,0.1538,8,1,0,0.125,13,0,0,0.0,53,18,0,0.3396,1,0,0,0.0,141,60,0,0.4255,67,4
RES0207,RES,0.1913,0.027,7,805,0,0,0,,6,0,0,0.0,20,1,0,0.05,4,0,0,0.0,7,0,0,0.0,10,0,0,0.0,37,7,1,0.1892,0,0,0,,92,38,0,0.413,37,1
