case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0100,RES,0.1765,0.0278,2,1722,0,0,0,,4,1,0,0.25,56,1,0,0.0179,26,1,0,0.0385,22,0,2,0.0,35,0,0,0.0,71,2,0,0.0282,0,0,0,,194,45,0,0.232,108,3
RES0104,RES,0.2353,0.0543,3,1526,3,0,0,0.0,11,1,0,0.0909,47,2,0,0.0426,17,1,0,0.0588,14,1,1,0.0714,20,0,0,0.0,52,2,0,0.0385,0,0,0,,169,62,0,0.3669,92,5
RES0106,RES,0.2013,0.0233,11,1257,0,0,0,,5,0,0,0.0,39,2,0,0.0513,13,0,0,0.0,28,0,4,0.0,25,0,0,0.0,69,11,0,0.1594,1,0,0,0.0,141,60,0,0.4255,86,2
RES0109,RES,0.195,0.0833,5,872,3,0,0,0.0,2,0,0,0.0,29,2,0,0.069,16,2,0,0.125,9,1,0,0.1111,11,0,0,0.0,44,4,0,0.0909,1,0,0,0.0,150,41,0,0.2733,60,5
RES0118,RES,0.0928,0.0,1,981,0,0,0,,5,0,0,0.0,31,0,0,0.0,18,0,0,0.0,8,0,0,0.0,18,0,0,0.0,46,1,0,0.0217,0,0,0,,121,27,0,0.2231,62,0
RES0123,RES,0.1449,0.0225,3,1753,1,0,0,0.0,5,0,0,0.0,41,1,0,0.0244,20,0,0,0.0,21,1,5,0.0476,22,0,0,0.0,59,2,3,0.0339,1,0,0,0.0,228,66,0,0.2895,89,2
RES0127,RES,0.202,0.0769,11,1421,1,0,0,0.0,8,1,0,0.125,40,2,0,0.05,18,2,0,0.1111,11,1,2,0.0909,25,1,0,0.04,53,10,0,0.1887,0,0,0,,177,43,0,0.2429,78,6
RES0132,RES,0.1028,0.0357,3,1391,5,1,0,0.2,17,1,0,0.0588,32,1,0,0.0312,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,2,0,0.05,0,0,0,,216,41,0,0.1898,84,3
RES0134,RES,0.1987,0.04,3,1741,3,0,0,0.0,10,0,0,0.0,65,4,0,0.0615,23,0,0,0.0,24,1,1,0.0417,22,0,0,0.0,46,2,1,0.0435,0,0,0,,243,155,0,0.6379,125,5
RES0143,RES,0.1429,0.0253,8,1155,2,0,0,0.0,7,0,0,0.0,39,0,0,0.0,18,2,0,0.1111,13,0,0,0.0,23,1,0,0.0435,51,8,3,0.1569,0,0,0,,165,38,0,0.2303,79,2
RES0155,RES,0.1776,0.0247,4,1498,6,0,0,0.0,12,0,0,0.0,38,2,0,0.0526,10,0,0,0.0,14,0,0,0.0,16,1,0,0.0625,44,4,0,0.0909,1,0,0,0.0,266,77,0,0.2895,81,2
RES0160,RES,0.2078,0.0746,2,1107,2,1,0,0.5,6,0,0,0.0,37,3,0,0.0811,8,0,0,0.0,14,1,9,0.0714,15,0,0,0.0,38,0,0,0.0,0,0,0,,92,28,0,0.3043,67,5
RES0163,RES,0.2075,0.0926,3,1166,0,0,0,,5,0,0,0.0,26,2,0,0.0769,17,3,0,0.1765,6,0,2,0.0,19,0,0,0.0,42,3,2,0.0714,0,0,0,,124,43,0,0.3468,54,5
RES0173,RES,0.1802,0.0896,5,1221,0,0,0,,6,0,0,0.0,39,3,0,0.0769,13,2,0,0.1538,8,1,0,0.125,13,0,0,0.0,53,4,0,0.0755,1,0,0,0.0,141,62,0,0.4397,67,6
RES0207,RES,0.2186,0.0811,4,805,0,0,0,,6,0,0,0.0,20,3,0,0.15,4,0,0,0.0,7,0,0,0.0,10,0,0,0.0,37,4,0,0.1081,0,0,0,,92,42,0,0.4565,37,3
