case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
CAR0002,CAR,0.2498,0.0139,1,1065,2,1,0,0.5,5,0,0,0.0,38,0,0,0.0,11,0,0,0.0,16,0,2,0.0,19,0,0,0.0,21,0,0,0.0,0,0,0,,107,52,0,0.486,72,1
DER0001,DER,0.1523,0.0286,3,1490,7,1,0,0.1429,14,0,0,0.0,11,0,0,0.0,16,1,0,0.0625,20,0,6,0.0,22,0,0,0.0,32,2,0,0.0625,2,0,0,0.0,127,44,0,0.3465,70,2
GAS0007,GAS,0.158,0.0857,12,886,2,0,0,0.0,3,0,0,0.0,7,1,0,0.1429,8,0,0,0.0,15,2,3,0.1333,16,0,0,0.0,28,10,0,0.3571,0,0,0,,71,21,0,0.2958,35,3
GEN0001,GEN,0.1449,0.0,4,1097,3,0,0,0.0,5,0,0,0.0,10,0,0,0.0,14,0,0,0.0,13,0,5,0.0,13,0,0,0.0,55,4,0,0.0727,1,0,0,0.0,121,28,0,0.2314,46,0
MSK0008,MSK,0.2366,0.018,5,1420,0,0,0,,3,0,0,0.0,52,0,0,0.0,48,1,0,0.0208,8,1,2,0.125,8,0,0,0.0,58,4,0,0.069,0,0,0,,133,79,0,0.594,111,2
MSK0013,MSK,0.202,0.0326,2,1579,4,1,0,0.25,8,0,0,0.0,38,1,0,0.0263,33,0,0,0.0,9,1,3,0.1111,13,0,0,0.0,59,0,1,0.0,0,0,0,,151,66,0,0.4371,92,3
MSK0017,MSK,0.1617,0.0,1,1800,0,0,0,,4,0,0,0.0,50,0,0,0.0,38,0,0,0.0,17,0,3,0.0,11,0,0,0.0,79,1,3,0.0127,0,0,0,,319,107,0,0.3354,109,0
MSK0025,MSK,0.1864,0.0,2,1524,2,0,0,0.0,2,0,0,0.0,40,0,0,0.0,29,0,0,0.0,20,0,5,0.0,13,0,0,0.0,40,2,1,0.05,0,0,0,,143,44,0,0.3077,93,0
MSK0026,MSK,0.2034,0.0521,5,1352,2,1,0,0.5,6,1,0,0.1667,52,1,0,0.0192,24,0,0,0.0,12,2,1,0.1667,7,0,0,0.0,41,2,0,0.0488,0,0,0,,127,57,0,0.4488,96,5
MSK0041,MSK,0.1999,0.0185,3,1566,3,1,0,0.3333,12,0,0,0.0,44,0,0,0.0,36,0,0,0.0,11,1,1,0.0909,9,0,0,0.0,63,1,1,0.0159,2,0,0,0.0,142,53,0,0.3732,108,2
MSK0046,MSK,0.1534,0.0,0,1252,2,0,0,0.0,6,0,0,0.0,15,0,0,0.0,16,0,0,0.0,10,0,3,0.0,8,0,0,0.0,27,0,0,0.0,0,0,0,,187,53,0,0.2834,49,0
RES0012,RES,0.1671,0.0101,5,2095,3,0,0,0.0,12,0,0,0.0,54,0,0,0.0,20,1,0,0.05,10,0,5,0.0,14,0,0,0.0,93,5,0,0.0538,0,0,0,,325,80,0,0.2462,99,1
RES0021,RES,0.2647,0.0538,5,1258,1,0,0,0.0,12,2,0,0.1667,47,0,0,0.0,17,0,0,0.0,16,3,0,0.1875,11,0,0,0.0,70,2,0,0.0286,0,0,0,,152,54,0,0.3553,93,5
RES0025,RES,0.1947,0.0133,2,1371,2,0,0,0.0,4,0,0,0.0,32,0,0,0.0,14,0,0,0.0,23,1,1,0.0435,25,0,0,0.0,29,1,0,0.0345,0,0,0,,171,75,0,0.4386,75,1
RES0030,RES,0.1298,0.012,3,1186,1,0,0,0.0,6,0,0,0.0,52,1,0,0.0192,12,0,0,0.0,12,0,3,0.0,23,0,0,0.0,34,3,0,0.0882,0,0,0,,112,68,0,0.6071,83,1
RES0047,RES,0.1514,0.0098,4,1697,7,0,0,0.0,10,0,0,0.0,48,0,0,0.0,14,0,0,0.0,22,1,5,0.0455,23,1,0,0.0435,40,3,0,0.075,1,0,0,0.0,259,138,0,0.5328,102,1
RES0051,RES,0.161,0.0149,7,975,1,0,0,0.0,4,0,0,0.0,39,1,0,0.0256,15,0,0,0.0,8,0,3,0.0,13,0,0,0.0,51,7,0,0.1373,0,0,0,,81,51,0,0.6296,67,1
RES0052,RES,0.2122,0.0213,6,820,0,0,0,,1,0,0,0.0,27,1,0,0.037,12,0,0,0.0,7,0,2,0.0,9,1,0,0.1111,55,6,1,0.1091,0,0,0,,105,71,0,0.6762,47,1
RES0053,RES,0.2294,0.1165,10,1914,1,0,0,0.0,12,0,0,0.0,49,4,0,0.0816,23,3,0,0.1304,18,5,2,0.2778,21,1,0,0.0476,76,5,0,0.0658,0,0,0,,149,56,0,0.3758,103,12
RES0059,RES,0.1818,0.0361,5,1342,7,1,0,0.1429,6,0,0,0.0,38,1,0,0.0263,17,0,0,0.0,14,1,2,0.0714,23,0,0,0.0,57,3,1,0.0526,1,0,0,0.0,142,68,0,0.4789,83,3
RES0062,RES,0.2265,0.0336,4,1938,6,1,0,0.1667,10,0,0,0.0,55,0,0,0.0,17,1,0,0.0588,25,2,5,0.08,29,1,0,0.0345,60,1,0,0.0167,6,0,0,0.0,215,83,0,0.386,119,4
RES0071,RES,0.2762,0.0725,2,1296,3,0,0,0.0,4,0,0,0.0,43,4,0,0.093,16,1,0,0.0625,3,0,0,0.0,23,0,0,0.0,35,2,0,0.0571,0,0,0,,140,56,0,0.4,69,5
